id,major_category,major_code,mid_category,sub_category,sub_category_en,isco_code,onet_code,region,country_or_region,iso_code,type,employer_type,typical_education,typical_entry_age,locality,learning_cost,education_req,growth_coeff,career_lifespan,opportunity,market_size,supply_demand,developed_scarcity,value_added,cost_performance,stability,safety,occupational_disease,overtime,burnout,skill_versatility,career_switch,reputation_variance,ai_resistance,social_status,remote_friendly,autonomy,family_friendly,fulfillment,entrepreneurship,gender_equality,age_flexibility,social_interaction,physical_demand,license_barrier,cycle_sensitivity,side_job_compat,intl_mobility,industry_monopoly,trend_2000_2026,trend_5yr,demand_direction,ai_timeline,composite_index,summary_zh,summary_en,data_source
GOV-0904-ID-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,东南亚,印度尼西亚,ID,country,general,硕士/博士,24-30,global,8.1,8.5,6.3,7.2,3.6,2.0,6.6,8.0,7.9,5.6,8.2,9.0,6.7,5.4,4.8,5.6,4.9,1.0,6.2,8.0,4.2,5.8,4.7,7.4,2.2,4.1,5.0,3.9,0.3,9.7,1.0,0.7,3.9,9.6,2,3,↑,2032-2038,5.52,印度尼西亚密码学专家(政府)：就业稳定，薪资回报高，准入门槛高,"Indonesia Government Cryptographer: stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-MY-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,东南亚,马来西亚,MY,country,general,硕士/博士,24-30,global,8.4,8.4,6.2,7.7,3.3,1.5,7.3,7.8,8.2,6.2,9.1,9.0,7.1,5.3,5.1,5.7,5.1,0.8,6.0,8.0,4.4,6.2,4.6,7.5,2.8,4.3,4.8,4.3,0.8,9.5,1.0,0.8,4.2,9.7,2,3,↑,2032-2038,5.66,马来西亚密码学专家(政府)：就业极其稳定，薪资回报高，准入门槛高,"Malaysia Government Cryptographer: extremely stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-PH-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,东南亚,菲律宾,PH,country,general,硕士/博士,24-30,global,8.8,8.6,6.1,7.5,3.3,1.8,7.1,8.1,7.7,5.7,7.9,8.9,6.8,5.1,5.1,5.5,4.7,1.3,6.3,7.8,4.2,5.5,4.6,7.4,2.3,4.7,4.8,3.7,0.8,9.6,1.2,1.1,4.2,9.6,2,3,↑,2032-2038,5.46,菲律宾密码学专家(政府)：就业稳定，薪资回报高，准入门槛高,"Philippines Government Cryptographer: stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-IN-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,南亚,印度,IN,country,general,硕士/博士,24-30,global,8.7,9.0,6.2,7.5,3.4,2.2,7.3,8.6,8.5,6.3,9.0,9.1,6.9,5.2,4.8,5.4,4.9,0.9,6.3,8.5,4.7,5.8,4.5,7.1,2.6,4.0,5.0,4.0,0.3,9.9,1.1,1.1,4.5,9.5,2,4,↑↑,2032-2038,5.68,印度密码学专家(政府)：就业极其稳定，薪资回报高，准入门槛高,"India Government Cryptographer: extremely stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-PK-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,南亚,巴基斯坦,PK,country,general,硕士/博士,24-30,global,8.4,8.2,6.3,7.1,3.4,2.2,6.8,7.8,8.0,5.3,8.2,8.9,7.0,5.0,4.3,5.4,4.8,1.2,5.9,8.2,4.4,5.8,4.3,7.2,2.4,3.2,4.5,3.8,0.6,9.5,1.0,1.0,4.0,9.9,2,3,↑,2028-2033,5.41,巴基斯坦密码学专家(政府)：就业稳定，薪资回报高，准入门槛高,"Pakistan Government Cryptographer: stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-BD-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,南亚,孟加拉国,BD,country,general,硕士/博士,24-30,global,8.2,8.3,5.7,7.2,3.2,1.4,7.3,8.4,7.4,5.5,8.0,9.1,6.4,4.8,4.6,5.0,4.7,1.1,6.1,7.7,4.5,5.5,4.2,7.4,2.2,3.3,4.8,3.8,0.6,9.8,1.2,0.9,4.4,9.6,2,3,↑,2032-2038,5.38,孟加拉国密码学专家(政府)：就业稳定，准入门槛高，近年需求增长,"Bangladesh Government Cryptographer: stable employment, high entry barrier, growing demand",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-AE-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,中亚/西亚,阿联酋,AE,country,general,硕士/博士,24-30,global,8.5,8.2,6.2,7.7,2.9,1.9,6.7,7.8,9.9,6.8,9.4,9.3,7.2,5.4,4.9,5.4,5.4,0.6,5.7,7.8,4.4,6.0,4.7,7.6,2.4,4.5,4.8,4.0,0.3,9.1,0.9,1.3,4.4,9.6,2,3,↑,2028-2033,5.78,阿联酋密码学专家(政府)：就业极其稳定，薪资回报高，准入门槛高,"United Arab Emirates Government Cryptographer: extremely stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-IL-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,中亚/西亚,以色列,IL,country,general,硕士/博士,24-30,global,8.8,8.6,6.3,7.3,3.0,1.7,6.7,7.8,9.2,6.3,8.7,8.9,7.2,5.4,5.2,5.8,5.4,0.7,5.8,8.1,4.5,5.9,5.1,7.7,2.5,5.3,4.7,4.0,0.3,9.2,1.1,1.3,4.8,9.5,2,3,↑,2028-2033,5.72,以色列密码学专家(政府)：就业极其稳定，薪资回报高，准入门槛高,"Israel Government Cryptographer: extremely stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-SA-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,中亚/西亚,沙特阿拉伯,SA,country,general,硕士/博士,24-30,global,8.4,8.0,6.2,7.9,3.7,2.4,6.6,8.0,9.6,6.7,8.9,9.1,6.7,5.4,4.9,5.4,4.9,1.0,5.9,8.0,4.6,5.6,4.5,7.7,2.3,3.8,4.7,3.9,0.3,9.2,1.0,1.1,4.2,9.6,2,4,↑↑,2028-2033,5.71,沙特阿拉伯密码学专家(政府)：就业极其稳定，薪资回报高，准入门槛高,"Saudi Arabia Government Cryptographer: extremely stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-TR-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,中亚/西亚,土耳其,TR,country,general,硕士/博士,24-30,global,8.6,8.9,6.4,7.5,3.6,1.8,7.3,8.0,8.0,5.9,8.1,9.0,6.7,4.9,4.9,5.6,4.8,1.1,6.1,8.2,4.1,5.6,4.8,7.5,2.7,4.3,4.8,4.1,0.8,9.7,0.9,0.7,4.1,9.3,2,3,↑,2032-2038,5.54,土耳其密码学专家(政府)：就业稳定，薪资回报高，准入门槛高,"Turkey Government Cryptographer: stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-GB-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,西欧,英国,GB,country,general,硕士/博士,24-30,global,8.4,8.8,6.0,7.6,2.8,1.2,7.1,8.2,9.3,6.6,9.7,9.0,7.1,5.9,5.6,5.8,5.0,0.9,5.9,8.0,4.7,6.1,5.7,7.9,2.4,5.2,5.5,4.2,0.2,9.6,0.9,1.0,5.1,9.2,2,3,↑,2028-2033,5.86,英国密码学专家(政府)：就业极其稳定，薪资回报高，准入门槛高,"United Kingdom Government Cryptographer: extremely stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-FR-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,西欧,法国,FR,country,general,硕士/博士,24-30,global,8.5,9.0,6.4,7.9,3.6,2.7,7.2,7.9,8.8,6.3,9.4,9.1,7.2,6.5,5.8,5.5,5.3,0.7,6.1,8.5,5.0,6.6,5.8,7.5,2.4,4.9,4.9,3.9,0.7,9.9,0.7,1.1,4.8,9.6,2,4,↑↑,2032-2038,5.92,法国密码学专家(政府)：就业极其稳定，薪资回报高，准入门槛高,"France Government Cryptographer: extremely stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-DE-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,西欧,德国,DE,country,general,硕士/博士,24-30,global,8.5,8.7,6.4,8.3,2.9,1.3,7.3,8.1,9.3,6.6,9.9,9.1,7.7,6.1,5.4,5.7,5.0,0.6,6.1,8.5,4.5,6.7,5.9,7.9,2.6,5.2,5.4,4.2,0.7,9.9,0.7,1.2,4.4,9.3,2,3,↑,2032-2038,5.97,德国密码学专家(政府)：就业极其稳定，薪资回报高，准入门槛高,"Germany Government Cryptographer: extremely stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-NL-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,西欧,荷兰,NL,country,general,硕士/博士,24-30,global,8.8,8.4,6.2,7.6,2.9,1.3,6.8,8.2,9.5,6.4,9.6,9.2,7.8,6.8,5.9,5.9,5.2,0.7,6.0,8.2,4.9,6.8,6.4,7.9,2.6,5.5,5.5,4.2,0.8,9.5,0.9,1.5,5.1,9.7,2,3,↑,2032-2038,6.01,荷兰密码学专家(政府)：就业极其稳定，薪资回报高，准入门槛高,"Netherlands Government Cryptographer: extremely stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-CH-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,西欧,瑞士,CH,country,general,硕士/博士,24-30,global,8.5,8.9,5.8,8.3,2.6,0.9,6.9,7.9,9.8,7.3,9.8,9.3,7.3,6.2,5.9,5.5,5.0,0.5,6.0,8.1,4.7,6.5,6.2,8.1,2.8,5.1,5.3,4.0,0.4,9.3,0.4,1.1,4.6,9.6,2,2,↑,2032-2038,5.98,瑞士密码学专家(政府)：就业极其稳定，薪资回报高，准入门槛高,"Switzerland Government Cryptographer: extremely stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-SE-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,北欧,瑞典,SE,country,general,硕士/博士,24-30,global,8.9,8.4,6.4,8.1,3.3,1.7,6.7,8.0,9.2,6.9,9.9,9.2,7.7,6.7,6.1,5.7,5.1,0.5,6.0,7.9,5.1,6.8,6.2,7.7,2.6,5.8,5.2,4.3,0.7,9.1,0.8,0.9,5.0,9.4,2,3,↑,2032-2038,6.04,瑞典密码学专家(政府)：就业极其稳定，薪资回报高，准入门槛高,"Sweden Government Cryptographer: extremely stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-DK-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,北欧,丹麦,DK,country,general,硕士/博士,24-30,global,8.6,8.7,6.3,7.8,3.4,1.7,7.0,8.0,9.5,6.9,10.0,9.1,7.7,6.8,5.6,5.5,5.4,0.4,5.9,7.9,5.0,6.5,6.1,8.3,2.9,6.3,5.5,3.8,0.6,9.2,0.9,1.4,4.5,9.4,2,3,↑,2028-2033,6.06,丹麦密码学专家(政府)：就业极其稳定，薪资回报高，准入门槛高,"Denmark Government Cryptographer: extremely stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-FI-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,北欧,芬兰,FI,country,general,硕士/博士,24-30,global,8.6,8.6,6.1,8.0,2.8,1.7,7.0,7.8,8.8,6.3,9.7,9.1,7.6,6.4,5.7,5.5,5.2,0.7,5.9,7.7,4.7,6.8,6.3,7.7,2.9,5.9,5.3,3.9,0.4,9.0,1.1,0.9,4.9,9.7,2,3,↑,2028-2033,5.9,芬兰密码学专家(政府)：就业极其稳定，薪资回报高，准入门槛高,"Finland Government Cryptographer: extremely stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-IT-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,南欧,意大利,IT,country,general,硕士/博士,24-30,global,8.3,8.5,6.4,7.6,3.5,1.9,7.2,8.0,8.9,6.0,9.1,9.1,7.4,5.5,4.9,5.7,4.8,0.7,6.1,8.3,4.8,5.9,5.1,7.2,2.3,4.2,5.4,3.7,0.6,9.5,1.1,1.2,4.7,9.9,2,3,↑,2032-2038,5.75,意大利密码学专家(政府)：就业极其稳定，薪资回报高，准入门槛高,"Italy Government Cryptographer: extremely stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-ES-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,南欧,西班牙,ES,country,general,硕士/博士,24-30,global,8.6,8.7,6.3,7.9,3.3,1.9,7.6,8.3,8.7,6.3,8.8,9.0,7.4,5.7,5.1,5.4,5.0,0.9,6.2,8.7,4.4,6.0,5.5,7.4,2.8,5.0,5.0,4.0,0.3,9.7,0.8,1.3,4.7,9.4,2,3,↑,2032-2038,5.82,西班牙密码学专家(政府)：就业极其稳定，薪资回报高，准入门槛高,"Spain Government Cryptographer: extremely stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-PT-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,南欧,葡萄牙,PT,country,general,硕士/博士,24-30,global,8.7,8.8,6.0,7.8,3.1,1.8,7.3,7.9,8.4,6.1,9.3,9.1,7.0,6.1,5.1,5.4,5.3,1.0,6.0,8.0,4.6,6.3,5.4,7.8,2.6,5.1,4.9,4.2,0.4,9.8,0.8,1.2,4.8,9.8,2,3,↑,2032-2038,5.75,葡萄牙密码学专家(政府)：就业极其稳定，薪资回报高，准入门槛高,"Portugal Government Cryptographer: extremely stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-PL-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,东欧,波兰,PL,country,general,硕士/博士,24-30,global,8.4,8.6,6.0,7.5,2.8,1.5,7.0,8.2,8.6,6.3,9.0,9.0,7.5,6.2,5.4,5.6,5.2,1.1,6.2,8.1,4.6,6.2,5.6,7.3,2.7,5.0,5.2,4.2,0.6,9.6,0.7,1.1,4.5,9.5,2,3,↑,2032-2038,5.77,波兰密码学专家(政府)：就业极其稳定，薪资回报高，准入门槛高,"Poland Government Cryptographer: extremely stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-CZ-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,东欧,捷克,CZ,country,general,硕士/博士,24-30,global,8.5,8.7,5.8,7.8,2.8,1.3,7.0,7.8,8.2,5.9,8.9,9.2,7.1,6.0,5.4,5.6,5.1,0.6,5.8,8.1,4.5,6.5,5.4,8.0,2.6,4.9,5.2,3.9,0.5,9.6,1.1,0.8,4.4,9.8,2,3,↑,2028-2033,5.69,捷克密码学专家(政府)：就业极其稳定，薪资回报高，准入门槛高,"Czech Republic Government Cryptographer: extremely stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-RU-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,东欧,俄罗斯,RU,country,general,硕士/博士,24-30,global,8.6,8.6,6.3,7.5,3.7,2.6,6.4,7.7,7.8,6.0,8.6,8.9,6.9,5.3,5.0,5.9,4.9,1.2,6.3,7.4,4.1,5.6,4.8,7.3,2.2,4.9,4.9,4.3,0.2,9.0,0.8,1.1,4.1,9.6,2,4,↑↑,2032-2038,5.56,俄罗斯密码学专家(政府)：就业极其稳定，薪资回报高，准入门槛高,"Russia Government Cryptographer: extremely stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-US-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,北美,美国,US,country,general,硕士/博士,24-30,global,8.5,8.7,5.9,7.5,2.4,1.1,7.1,7.8,9.3,6.7,9.2,9.1,6.8,5.7,5.3,6.0,4.9,0.9,6.2,8.2,4.8,6.0,5.0,8.0,2.3,5.3,4.8,4.2,0.7,9.5,1.0,1.3,4.7,9.2,2,3,↑,2032-2038,5.78,美国密码学专家(政府)：就业极其稳定，薪资回报高，准入门槛高,"United States Government Cryptographer: extremely stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-CA-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,北美,加拿大,CA,country,general,硕士/博士,24-30,global,8.8,8.4,6.0,7.8,3.0,1.3,7.0,7.7,9.8,6.8,9.6,9.2,7.5,6.1,5.2,5.6,5.4,0.5,6.2,8.1,5.0,6.6,5.3,8.0,2.6,5.5,5.0,4.2,0.4,9.2,1.1,1.0,5.1,9.5,2,3,↑,2032-2038,5.95,加拿大密码学专家(政府)：就业极其稳定，薪资回报高，准入门槛高,"Canada Government Cryptographer: extremely stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-MX-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,北美,墨西哥,MX,country,general,硕士/博士,24-30,global,8.3,8.4,6.2,7.3,3.0,1.9,6.9,7.7,7.9,5.6,7.8,8.8,6.8,5.0,5.1,5.4,5.1,1.1,6.0,7.4,4.7,5.6,5.1,7.4,2.7,4.3,4.9,4.0,0.5,9.5,0.9,0.7,4.7,9.5,2,3,↑,2032-2038,5.5,墨西哥密码学专家(政府)：就业稳定，薪资回报高，准入门槛高,"Mexico Government Cryptographer: stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-BR-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,南美,巴西,BR,country,general,硕士/博士,24-30,global,8.8,8.5,6.5,7.3,3.4,2.1,7.0,8.1,8.7,6.2,8.6,9.0,7.3,5.6,5.2,5.4,5.1,1.2,5.8,8.1,4.7,5.7,4.9,7.3,2.4,4.2,5.1,3.8,0.8,9.8,1.0,1.2,4.4,9.4,2,4,↑↑,2028-2033,5.64,巴西密码学专家(政府)：就业极其稳定，薪资回报高，准入门槛高,"Brazil Government Cryptographer: extremely stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-AR-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,南美,阿根廷,AR,country,general,硕士/博士,24-30,global,8.3,8.4,6.4,7.0,3.4,2.0,6.7,8.1,7.8,5.4,8.0,8.8,6.7,5.3,4.8,5.5,5.2,1.0,5.9,7.4,4.1,5.5,4.6,7.6,2.4,4.5,4.8,3.7,0.3,8.9,1.1,1.1,4.7,9.8,1,4,↑↑,2028-2033,5.49,阿根廷密码学专家(政府)：就业稳定，薪资回报高，准入门槛高,"Argentina Government Cryptographer: stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-CL-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,南美,智利,CL,country,general,硕士/博士,24-30,global,8.4,8.6,5.8,7.9,2.7,1.0,7.0,7.9,8.6,6.3,8.6,9.1,7.0,5.5,5.2,5.3,5.0,1.0,6.2,7.7,4.6,6.1,5.0,7.7,2.5,4.6,5.1,4.2,0.2,9.5,1.0,0.9,4.5,9.2,2,3,↑,2032-2038,5.65,智利密码学专家(政府)：就业极其稳定，薪资回报高，准入门槛高,"Chile Government Cryptographer: extremely stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-CO-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,南美,哥伦比亚,CO,country,general,硕士/博士,24-30,global,8.6,8.2,5.8,7.2,3.0,1.7,6.9,7.7,8.1,5.5,7.9,8.8,7.0,5.4,4.7,5.6,4.9,1.0,5.9,7.4,4.6,6.1,4.9,7.1,2.3,4.4,4.6,4.1,0.6,9.3,0.9,0.7,4.0,9.7,2,3,↑,2028-2033,5.45,哥伦比亚密码学专家(政府)：就业稳定，薪资回报高，准入门槛高,"Colombia Government Cryptographer: stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-AU-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,大洋洲,澳大利亚,AU,country,general,硕士/博士,24-30,global,8.9,8.7,6.4,8.1,2.9,1.5,6.8,8.0,9.3,6.7,9.9,9.2,7.5,6.4,5.7,5.6,5.4,0.8,6.2,8.3,5.0,6.3,5.7,8.1,2.8,5.3,5.1,3.8,0.8,9.5,0.8,1.3,4.8,9.4,2,3,↑,2032-2038,5.96,澳大利亚密码学专家(政府)：就业极其稳定，薪资回报高，准入门槛高,"Australia Government Cryptographer: extremely stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-NZ-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,大洋洲,新西兰,NZ,country,general,硕士/博士,24-30,global,8.8,8.7,6.2,7.7,2.4,1.0,7.1,8.0,9.4,6.8,9.8,9.2,7.3,6.6,5.3,5.5,5.2,0.6,6.0,7.9,4.6,6.5,5.9,7.6,2.9,6.0,5.6,4.0,0.3,9.3,0.9,1.2,4.7,9.3,2,3,↑,2032-2038,5.93,新西兰密码学专家(政府)：就业极其稳定，薪资回报高，准入门槛高,"New Zealand Government Cryptographer: extremely stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-ZA-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,非洲,南非,ZA,country,general,硕士/博士,24-30,global,8.7,8.1,6.3,7.1,3.1,1.9,7.0,7.8,8.3,6.0,8.2,8.9,6.7,5.2,4.8,5.6,4.7,1.1,5.8,7.6,4.6,6.0,4.9,7.4,2.3,4.7,5.1,4.0,0.5,9.3,1.3,0.7,4.5,9.7,2,3,↑,2028-2033,5.53,南非密码学专家(政府)：就业稳定，薪资回报高，准入门槛高,"South Africa Government Cryptographer: stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-NG-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,非洲,尼日利亚,NG,country,general,硕士/博士,24-30,global,8.3,8.2,6.1,6.9,3.5,1.7,6.3,7.6,7.5,5.3,7.5,8.7,6.5,4.8,4.4,5.5,4.6,1.4,6.0,7.4,4.0,5.6,4.2,7.2,2.2,3.8,4.6,4.2,0.3,9.3,1.0,0.7,3.9,9.4,1,3,↑,2032-2038,5.27,尼日利亚密码学专家(政府)：就业稳定，薪资回报高，准入门槛高,"Nigeria Government Cryptographer: stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-KE-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,非洲,肯尼亚,KE,country,general,硕士/博士,24-30,global,8.5,8.0,6.0,7.0,3.3,1.9,6.7,7.8,8.1,5.5,7.7,8.9,6.8,5.3,4.8,5.6,4.9,1.3,5.8,7.4,4.6,5.6,4.7,7.1,2.6,4.3,5.0,3.7,0.3,9.2,1.4,0.9,4.3,9.2,1,3,↑,2028-2033,5.44,肯尼亚密码学专家(政府)：就业稳定，薪资回报高，准入门槛高,"Kenya Government Cryptographer: stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0904-EG-general,公共管理与公务员,GOV,情报安全,密码学专家(政府),Government Cryptographer,2529,15-1212.00,非洲,埃及,EG,country,general,硕士/博士,24-30,global,8.3,8.5,6.0,7.5,3.3,2.6,6.6,7.8,7.7,5.7,8.2,8.9,6.7,5.2,5.0,5.5,5.1,1.1,6.2,7.9,4.4,5.6,4.3,7.5,2.1,3.6,5.0,3.9,0.4,9.6,0.8,0.8,4.4,9.7,2,4,↑↑,2032-2038,5.48,埃及密码学专家(政府)：就业稳定，薪资回报高，准入门槛高,"Egypt Government Cryptographer: stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0905-CN-general,公共管理与公务员,GOV,情报安全,签证官员,Visa Officer / Immigration Officer,3351,33-3021.06,东亚,中国,CN,country,general,本科,22-30,global,4.9,5.6,4.1,9.0,5.8,6.1,4.2,4.0,5.4,5.1,9.1,7.6,6.9,5.1,5.2,4.8,3.9,2.4,4.8,6.9,2.5,3.6,4.9,4.8,1.0,5.3,6.8,7.5,1.7,8.3,1.9,0.8,4.5,8.4,0,1,→,2028-2033,5.12,中国签证官员：就业极其稳定，准入门槛高,"China Visa Officer / Immigration Officer: extremely stable employment, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0905-JP-general,公共管理与公务员,GOV,情报安全,签证官员,Visa Officer / Immigration Officer,3351,33-3021.06,东亚,日本,JP,country,general,本科,22-30,global,4.6,5.1,4.1,9.1,5.2,5.4,4.5,3.9,5.6,6.0,10.0,7.7,6.9,5.8,5.4,4.8,4.3,2.3,4.9,6.6,2.6,4.4,5.4,5.5,1.3,5.2,6.8,7.5,1.6,7.8,1.5,0.9,4.1,8.6,0,0,→,2028-2033,5.32,日本签证官员：就业极其稳定,Japan Visa Officer / Immigration Officer: extremely stable employment,AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0905-KR-general,公共管理与公务员,GOV,情报安全,签证官员,Visa Officer / Immigration Officer,3351,33-3021.06,东亚,韩国,KR,country,general,本科,22-30,global,4.5,5.6,3.7,8.9,5.1,4.9,4.7,3.8,5.4,5.5,9.2,7.6,6.9,5.4,5.0,4.9,4.0,2.4,5.4,6.5,2.6,4.0,4.8,5.1,1.4,4.9,6.7,7.7,1.4,8.0,2.0,0.8,4.4,8.7,0,0,→,2028-2033,5.15,韩国签证官员：就业极其稳定，准入门槛高,"South Korea Visa Officer / Immigration Officer: extremely stable employment, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
